#ID=PREDICTION;GOLDSTANDARD;THRESHOLD
#labels 0=AGAINST 1=FAVOR 2=NONE
#Wed Dec 09 11:56:25 CET 2015
tweets1540.xml=0,0,1;1,0,0;-1.0
tweets608.xml=1,0,0;1,0,0;-1.0
tweets1174.xml=0,0,1;1,0,0;-1.0
tweets737.xml=0,0,1;0,0,1;-1.0
tweets2488.xml=0,0,1;0,0,1;-1.0
tweets1638.xml=1,0,0;1,0,0;-1.0
tweets1767.xml=0,0,1;1,0,0;-1.0
tweets2106.xml=1,0,0;1,0,0;-1.0
tweets2235.xml=1,0,0;1,0,0;-1.0
tweets2872.xml=0,0,1;1,0,0;-1.0
tweets1050.xml=0,0,1;0,0,1;-1.0
tweets2364.xml=0,0,1;1,0,0;-1.0
tweets118.xml=0,0,1;1,0,0;-1.0
tweets1514.xml=1,0,0;1,0,0;-1.0
tweets247.xml=0,1,0;1,0,0;-1.0
tweets884.xml=0,0,1;0,0,1;-1.0
tweets2828.xml=0,0,1;0,1,0;-1.0
tweets1148.xml=0,0,1;0,0,1;-1.0
tweets1277.xml=0,0,1;1,0,0;-1.0
tweets631.xml=0,0,1;0,1,0;-1.0
tweets2382.xml=1,0,0;1,0,0;-1.0
tweets760.xml=0,0,1;0,1,0;-1.0
tweets2209.xml=0,0,1;1,0,0;-1.0
tweets1024.xml=1,0,0;0,1,0;-1.0
tweets2846.xml=0,1,0;1,0,0;-1.0
tweets394.xml=0,0,1;0,0,1;-1.0
tweets2338.xml=0,1,0;0,1,0;-1.0
tweets1661.xml=0,1,0;1,0,0;-1.0
tweets1790.xml=0,1,0;0,1,0;-1.0
tweets858.xml=0,0,1;0,0,1;-1.0
tweets987.xml=0,0,1;0,0,1;-1.0
tweets1888.xml=0,1,0;0,0,1;-1.0
tweets141.xml=0,0,1;1,0,0;-1.0
tweets2722.xml=1,0,0;1,0,0;-1.0
tweets270.xml=1,0,0;1,0,0;-1.0
tweets605.xml=0,0,1;1,0,0;-1.0
tweets734.xml=1,0,0;0,0,1;-1.0
tweets1171.xml=0,1,0;0,1,0;-1.0
tweets2485.xml=0,0,1;0,0,1;-1.0
tweets1635.xml=0,1,0;0,1,0;-1.0
tweets368.xml=1,0,0;0,0,1;-1.0
tweets1764.xml=0,0,1;0,0,1;-1.0
tweets497.xml=0,0,1;1,0,0;-1.0
tweets1398.xml=0,0,1;0,1,0;-1.0
tweets2103.xml=0,1,0;1,0,0;-1.0
tweets2232.xml=1,0,0;1,0,0;-1.0
tweets2361.xml=1,0,0;0,1,0;-1.0
tweets115.xml=0,0,1;1,0,0;-1.0
tweets1511.xml=0,1,0;1,0,0;-1.0
tweets244.xml=0,0,1;0,1,0;-1.0
tweets881.xml=0,0,1;0,1,0;-1.0
tweets2825.xml=1,0,0;0,1,0;-1.0
tweets708.xml=0,0,1;0,0,1;-1.0
tweets1145.xml=0,0,1;0,1,0;-1.0
tweets2459.xml=0,0,1;0,1,0;-1.0
tweets1274.xml=1,0,0;1,0,0;-1.0
tweets2588.xml=1,0,0;1,0,0;-1.0
tweets1609.xml=0,0,1;1,0,0;-1.0
tweets1738.xml=0,0,1;1,0,0;-1.0
tweets2206.xml=0,0,1;1,0,0;-1.0
tweets1021.xml=1,0,0;0,1,0;-1.0
tweets2843.xml=0,1,0;1,0,0;-1.0
tweets391.xml=1,0,0;1,0,0;-1.0
tweets2335.xml=0,0,1;1,0,0;-1.0
tweets218.xml=1,0,0;1,0,0;-1.0
tweets855.xml=0,0,1;0,1,0;-1.0
tweets984.xml=0,1,0;0,1,0;-1.0
tweets2098.xml=0,0,1;1,0,0;-1.0
tweets1119.xml=0,0,1;0,0,1;-1.0
tweets1248.xml=0,0,1;1,0,0;-1.0
tweets1885.xml=1,0,0;0,0,1;-1.0
tweets602.xml=0,0,1;1,0,0;-1.0
tweets731.xml=0,0,1;0,0,1;-1.0
tweets2482.xml=0,0,1;1,0,0;-1.0
tweets365.xml=0,0,1;0,0,1;-1.0
tweets2309.xml=0,0,1;1,0,0;-1.0
tweets1632.xml=0,0,1;1,0,0;-1.0
tweets1761.xml=0,1,0;1,0,0;-1.0
tweets494.xml=1,0,0;1,0,0;-1.0
tweets829.xml=0,0,1;0,1,0;-1.0
tweets958.xml=1,0,0;0,1,0;-1.0
tweets1395.xml=0,0,1;0,1,0;-1.0
tweets2100.xml=0,0,1;1,0,0;-1.0
tweets1859.xml=0,0,1;0,0,1;-1.0
tweets112.xml=0,1,0;1,0,0;-1.0
tweets1988.xml=1,0,0;1,0,0;-1.0
tweets241.xml=1,0,0;1,0,0;-1.0
tweets2822.xml=1,0,0;1,0,0;-1.0
tweets705.xml=0,0,1;0,1,0;-1.0
tweets1142.xml=0,1,0;1,0,0;-1.0
tweets2456.xml=1,0,0;1,0,0;-1.0
tweets1271.xml=0,1,0;0,1,0;-1.0
tweets2585.xml=0,0,1;0,0,1;-1.0
tweets1606.xml=1,0,0;0,1,0;-1.0
tweets339.xml=1,0,0;0,1,0;-1.0
tweets468.xml=0,0,1;0,1,0;-1.0
tweets1735.xml=1,0,0;1,0,0;-1.0
tweets597.xml=1,0,0;1,0,0;-1.0
tweets1369.xml=1,0,0;1,0,0;-1.0
tweets1498.xml=0,0,1;1,0,0;-1.0
tweets2203.xml=0,0,1;1,0,0;-1.0
tweets2840.xml=1,0,0;1,0,0;-1.0
tweets2332.xml=0,0,1;1,0,0;-1.0
tweets215.xml=1,0,0;1,0,0;-1.0
tweets852.xml=0,1,0;0,1,0;-1.0
tweets981.xml=0,1,0;0,0,1;-1.0
tweets2095.xml=1,0,0;1,0,0;-1.0
tweets1116.xml=0,0,1;1,0,0;-1.0
tweets1245.xml=1,0,0;0,1,0;-1.0
tweets2559.xml=0,0,1;1,0,0;-1.0
tweets1882.xml=1,0,0;0,0,1;-1.0
tweets1709.xml=0,0,1;0,1,0;-1.0
tweets2306.xml=0,0,1;1,0,0;-1.0
tweets362.xml=0,0,1;1,0,0;-1.0
tweets491.xml=1,0,0;1,0,0;-1.0
tweets826.xml=1,0,0;0,0,1;-1.0
tweets318.xml=1,0,0;0,0,1;-1.0
tweets2069.xml=0,0,1;0,1,0;-1.0
tweets1392.xml=1,0,0;0,1,0;-1.0
tweets955.xml=0,0,1;0,0,1;-1.0
tweets1219.xml=0,0,1;0,1,0;-1.0
tweets1856.xml=1,0,0;1,0,0;-1.0
tweets1985.xml=1,0,0;0,1,0;-1.0
tweets702.xml=0,0,1;0,0,1;-1.0
tweets2453.xml=1,0,0;1,0,0;-1.0
tweets2582.xml=1,0,0;1,0,0;-1.0
tweets336.xml=0,0,1;0,0,1;-1.0
tweets1603.xml=1,0,0;1,0,0;-1.0
tweets1732.xml=0,0,1;1,0,0;-1.0
tweets465.xml=0,0,1;0,1,0;-1.0
tweets594.xml=1,0,0;0,0,1;-1.0
tweets929.xml=0,0,1;0,1,0;-1.0
tweets1366.xml=1,0,0;0,0,1;-1.0
tweets1495.xml=0,0,1;1,0,0;-1.0
tweets2200.xml=0,0,1;1,0,0;-1.0
tweets1959.xml=1,0,0;0,0,1;-1.0
tweets212.xml=0,0,1;0,0,1;-1.0
tweets2092.xml=0,1,0;1,0,0;-1.0
tweets1113.xml=0,0,1;0,0,1;-1.0
tweets2427.xml=1,0,0;0,1,0;-1.0
tweets1242.xml=0,0,1;0,0,1;-1.0
tweets2556.xml=0,0,1;0,1,0;-1.0
tweets1706.xml=0,0,1;1,0,0;-1.0
tweets439.xml=0,0,1;0,1,0;-1.0
tweets568.xml=0,0,1;1,0,0;-1.0
tweets1469.xml=0,0,1;1,0,0;-1.0
tweets2303.xml=0,0,1;1,0,0;-1.0
tweets823.xml=0,1,0;0,0,1;-1.0
tweets315.xml=0,0,1;0,0,1;-1.0
tweets952.xml=0,0,1;0,0,1;-1.0
tweets2066.xml=1,0,0;1,0,0;-1.0
tweets1216.xml=0,0,1;0,0,1;-1.0
tweets1853.xml=0,0,1;1,0,0;-1.0
tweets1982.xml=0,0,1;1,0,0;-1.0
tweets2450.xml=1,0,0;0,1,0;-1.0
tweets333.xml=0,1,0;0,1,0;-1.0
tweets1600.xml=1,0,0;1,0,0;-1.0
tweets2914.xml=1,0,0;1,0,0;-1.0
tweets462.xml=0,0,1;1,0,0;-1.0
tweets591.xml=0,0,1;1,0,0;-1.0
tweets1363.xml=0,1,0;0,1,0;-1.0
tweets926.xml=0,1,0;0,1,0;-1.0
tweets2677.xml=1,0,0;0,1,0;-1.0
tweets1492.xml=0,0,1;1,0,0;-1.0
tweets1827.xml=1,0,0;0,1,0;-1.0
tweets689.xml=1,0,0;0,0,1;-1.0
tweets1956.xml=1,0,0;0,0,1;-1.0
tweets1110.xml=0,0,1;1,0,0;-1.0
tweets2424.xml=0,0,1;0,0,1;-1.0
tweets2553.xml=0,0,1;1,0,0;-1.0
tweets436.xml=0,0,1;0,0,1;-1.0
tweets1703.xml=1,0,0;0,1,0;-1.0
tweets2187.xml=0,0,1;1,0,0;-1.0
tweets565.xml=0,0,1;1,0,0;-1.0
tweets1337.xml=1,0,0;1,0,0;-1.0
tweets199.xml=1,0,0;1,0,0;-1.0
tweets1466.xml=0,0,1;0,1,0;-1.0
tweets2300.xml=0,0,1;1,0,0;-1.0
tweets820.xml=0,1,0;0,1,0;-1.0
tweets312.xml=1,0,0;1,0,0;-1.0
tweets2063.xml=0,0,1;0,0,1;-1.0
tweets1213.xml=0,1,0;0,0,1;-1.0
tweets2527.xml=0,0,1;1,0,0;-1.0
tweets1850.xml=0,0,1;0,1,0;-1.0
tweets539.xml=1,0,0;1,0,0;-1.0
tweets1569.xml=0,0,1;1,0,0;-1.0
tweets330.xml=0,0,1;0,1,0;-1.0
tweets2911.xml=1,0,0;1,0,0;-1.0
tweets923.xml=0,0,1;0,0,1;-1.0
tweets2037.xml=0,0,1;0,1,0;-1.0
tweets1360.xml=1,0,0;1,0,0;-1.0
tweets2674.xml=0,0,1;0,0,1;-1.0
tweets1824.xml=1,0,0;0,0,1;-1.0
tweets686.xml=0,1,0;0,0,1;-1.0
tweets1953.xml=0,1,0;0,0,1;-1.0
tweets1587.xml=0,0,1;1,0,0;-1.0
tweets1079.xml=1,0,0;1,0,0;-1.0
tweets2421.xml=0,0,1;0,0,1;-1.0
tweets2550.xml=1,0,0;1,0,0;-1.0
tweets433.xml=1,0,0;1,0,0;-1.0
tweets1700.xml=1,0,0;0,1,0;-1.0
tweets2184.xml=0,0,1;1,0,0;-1.0
tweets562.xml=0,1,0;1,0,0;-1.0
tweets1334.xml=0,0,1;0,1,0;-1.0
tweets2648.xml=0,0,1;0,0,1;-1.0
tweets196.xml=0,0,1;1,0,0;-1.0
tweets1463.xml=1,0,0;0,1,0;-1.0
tweets2777.xml=1,0,0;1,0,0;-1.0
tweets1927.xml=1,0,0;1,0,0;-1.0
tweets789.xml=0,0,1;0,1,0;-1.0
tweets2060.xml=0,1,0;0,0,1;-1.0
tweets1210.xml=0,1,0;0,0,1;-1.0
tweets2524.xml=1,0,0;1,0,0;-1.0
tweets407.xml=1,0,0;0,1,0;-1.0
tweets2158.xml=1,0,0;1,0,0;-1.0
tweets536.xml=1,0,0;1,0,0;-1.0
tweets2287.xml=0,0,1;1,0,0;-1.0
tweets1308.xml=1,0,0;0,1,0;-1.0
tweets1437.xml=1,0,0;1,0,0;-1.0
tweets299.xml=1,0,0;1,0,0;-1.0
tweets1566.xml=0,0,1;1,0,0;-1.0
tweets920.xml=0,0,1;0,1,0;-1.0
tweets2034.xml=0,0,1;0,0,1;-1.0
tweets2671.xml=0,1,0;0,0,1;-1.0
tweets1821.xml=0,1,0;1,0,0;-1.0
tweets1950.xml=1,0,0;1,0,0;-1.0
tweets683.xml=0,0,1;0,1,0;-1.0
tweets1584.xml=1,0,0;1,0,0;-1.0
tweets2898.xml=0,0,1;1,0,0;-1.0
tweets1076.xml=0,1,0;0,1,0;-1.0
tweets430.xml=0,1,0;0,1,0;-1.0
tweets2181.xml=0,0,1;1,0,0;-1.0
tweets2008.xml=0,0,1;1,0,0;-1.0
tweets1331.xml=0,0,1;0,0,1;-1.0
tweets2645.xml=1,0,0;1,0,0;-1.0
tweets1460.xml=0,0,1;0,0,1;-1.0
tweets193.xml=0,0,1;1,0,0;-1.0
tweets2774.xml=0,0,1;0,0,1;-1.0
tweets1924.xml=1,0,0;0,1,0;-1.0
tweets657.xml=0,1,0;0,1,0;-1.0
tweets786.xml=0,1,0;0,1,0;-1.0
tweets1687.xml=0,0,1;1,0,0;-1.0
tweets2521.xml=1,0,0;1,0,0;-1.0
tweets404.xml=1,0,0;1,0,0;-1.0
tweets2155.xml=1,0,0;1,0,0;-1.0
tweets533.xml=1,0,0;1,0,0;-1.0
tweets2284.xml=1,0,0;1,0,0;-1.0
tweets1305.xml=0,0,1;1,0,0;-1.0
tweets2619.xml=1,0,0;1,0,0;-1.0
tweets1434.xml=1,0,0;1,0,0;-1.0
tweets167.xml=1,0,0;1,0,0;-1.0
tweets2748.xml=1,0,0;1,0,0;-1.0
tweets296.xml=0,0,1;1,0,0;-1.0
tweets1563.xml=1,0,0;1,0,0;-1.0
tweets1197.xml=0,0,1;0,0,1;-1.0
tweets2031.xml=0,0,1;0,0,1;-1.0
tweets680.xml=0,0,1;0,0,1;-1.0
tweets2129.xml=0,0,1;1,0,0;-1.0
tweets507.xml=1,0,0;1,0,0;-1.0
tweets2258.xml=1,0,0;0,0,1;-1.0
tweets1581.xml=1,0,0;1,0,0;-1.0
tweets1073.xml=1,0,0;0,1,0;-1.0
tweets2895.xml=0,0,1;1,0,0;-1.0
tweets1408.xml=0,0,1;1,0,0;-1.0
tweets1537.xml=0,0,1;1,0,0;-1.0
tweets2005.xml=0,0,1;0,1,0;-1.0
tweets2642.xml=0,0,1;1,0,0;-1.0
tweets190.xml=1,0,0;1,0,0;-1.0
tweets2771.xml=1,0,0;1,0,0;-1.0
tweets1921.xml=0,0,1;0,1,0;-1.0
tweets654.xml=0,0,1;0,1,0;-1.0
tweets783.xml=1,0,0;0,0,1;-1.0
tweets2869.xml=0,0,1;1,0,0;-1.0
tweets1047.xml=0,0,1;0,0,1;-1.0
tweets1684.xml=0,0,1;0,0,1;-1.0
tweets401.xml=0,1,0;1,0,0;-1.0
tweets2152.xml=1,0,0;1,0,0;-1.0
tweets530.xml=1,0,0;1,0,0;-1.0
tweets2281.xml=0,0,1;1,0,0;-1.0
tweets1302.xml=0,0,1;0,0,1;-1.0
tweets2616.xml=0,0,1;1,0,0;-1.0
tweets164.xml=1,0,0;0,0,1;-1.0
tweets1431.xml=1,0,0;1,0,0;-1.0
tweets2745.xml=1,0,0;1,0,0;-1.0
tweets1560.xml=1,0,0;1,0,0;-1.0
tweets293.xml=0,0,1;1,0,0;-1.0
tweets628.xml=0,1,0;0,1,0;-1.0
tweets757.xml=0,1,0;0,1,0;-1.0
tweets1194.xml=1,0,0;0,1,0;-1.0
tweets1658.xml=0,0,1;1,0,0;-1.0
tweets1787.xml=0,1,0;0,1,0;-1.0
tweets2126.xml=0,0,1;1,0,0;-1.0
tweets504.xml=0,0,1;1,0,0;-1.0
tweets2255.xml=1,0,0;1,0,0;-1.0
tweets2892.xml=0,0,1;1,0,0;-1.0
tweets1070.xml=0,0,1;0,1,0;-1.0
tweets138.xml=0,0,1;1,0,0;-1.0
tweets1405.xml=1,0,0;1,0,0;-1.0
tweets2719.xml=0,0,1;1,0,0;-1.0
tweets1534.xml=0,0,1;1,0,0;-1.0
tweets267.xml=0,1,0;1,0,0;-1.0
tweets1168.xml=1,0,0;0,0,1;-1.0
tweets1297.xml=0,0,1;0,0,1;-1.0
tweets2002.xml=1,0,0;0,0,1;-1.0
tweets651.xml=0,0,1;0,1,0;-1.0
tweets780.xml=0,0,1;0,0,1;-1.0
tweets2229.xml=1,0,0;1,0,0;-1.0
tweets1044.xml=0,0,1;0,1,0;-1.0
tweets2866.xml=1,0,0;1,0,0;-1.0
tweets2358.xml=1,0,0;1,0,0;-1.0
tweets1681.xml=0,0,1;0,0,1;-1.0
tweets1508.xml=1,0,0;1,0,0;-1.0
tweets878.xml=0,1,0;0,1,0;-1.0
tweets2613.xml=0,0,1;0,0,1;-1.0
tweets161.xml=1,0,0;1,0,0;-1.0
tweets2742.xml=0,1,0;0,0,1;-1.0
tweets290.xml=0,0,1;1,0,0;-1.0
tweets625.xml=1,0,0;0,1,0;-1.0
tweets1191.xml=0,1,0;0,1,0;-1.0
tweets754.xml=0,0,1;0,0,1;-1.0
tweets1018.xml=1,0,0;0,1,0;-1.0
tweets1655.xml=0,0,1;1,0,0;-1.0
tweets388.xml=1,0,0;1,0,0;-1.0
tweets1784.xml=1,0,0;0,0,1;-1.0
tweets2123.xml=0,0,1;1,0,0;-1.0
tweets501.xml=1,0,0;1,0,0;-1.0
tweets2252.xml=0,0,1;0,0,1;-1.0
tweets1402.xml=0,0,1;1,0,0;-1.0
tweets135.xml=1,0,0;0,0,1;-1.0
tweets2716.xml=0,1,0;0,1,0;-1.0
tweets1531.xml=0,0,1;1,0,0;-1.0
tweets264.xml=0,0,1;1,0,0;-1.0
tweets728.xml=0,0,1;0,1,0;-1.0
tweets1165.xml=0,0,1;0,0,1;-1.0
tweets2479.xml=0,0,1;1,0,0;-1.0
tweets1294.xml=0,0,1;0,0,1;-1.0
tweets1629.xml=0,0,1;0,1,0;-1.0
tweets1758.xml=0,0,1;0,0,1;-1.0
tweets2226.xml=1,0,0;1,0,0;-1.0
tweets2863.xml=1,0,0;1,0,0;-1.0
tweets1041.xml=0,0,1;0,0,1;-1.0
tweets2355.xml=0,0,1;1,0,0;-1.0
tweets109.xml=1,0,0;0,0,1;-1.0
tweets238.xml=0,0,1;1,0,0;-1.0
tweets1505.xml=0,0,1;1,0,0;-1.0
tweets2819.xml=0,0,1;0,1,0;-1.0
tweets875.xml=0,0,1;0,0,1;-1.0
tweets1139.xml=1,0,0;1,0,0;-1.0
tweets1268.xml=1,0,0;1,0,0;-1.0
tweets2610.xml=1,0,0;1,0,0;-1.0
tweets622.xml=1,0,0;0,1,0;-1.0
tweets751.xml=1,0,0;0,0,1;-1.0
tweets2837.xml=0,0,1;1,0,0;-1.0
tweets1015.xml=1,0,0;0,1,0;-1.0
tweets1652.xml=0,0,1;1,0,0;-1.0
tweets2329.xml=1,0,0;1,0,0;-1.0
tweets385.xml=0,1,0;0,0,1;-1.0
tweets1781.xml=0,0,1;1,0,0;-1.0
tweets849.xml=0,0,1;0,1,0;-1.0
tweets2120.xml=0,0,1;1,0,0;-1.0
tweets978.xml=0,0,1;0,0,1;-1.0
tweets1879.xml=1,0,0;0,1,0;-1.0
tweets132.xml=1,0,0;1,0,0;-1.0
tweets2713.xml=0,0,1;0,0,1;-1.0
tweets261.xml=0,0,1;1,0,0;-1.0
tweets1162.xml=0,0,1;0,1,0;-1.0
tweets725.xml=0,0,1;0,1,0;-1.0
tweets2476.xml=1,0,0;1,0,0;-1.0
tweets1291.xml=1,0,0;1,0,0;-1.0
tweets1626.xml=0,1,0;0,0,1;-1.0
tweets359.xml=0,0,1;1,0,0;-1.0
tweets1755.xml=1,0,0;1,0,0;-1.0
tweets488.xml=1,0,0;0,0,1;-1.0
tweets1389.xml=1,0,0;0,0,1;-1.0
tweets2223.xml=1,0,0;1,0,0;-1.0
tweets2860.xml=0,0,1;1,0,0;-1.0
tweets2352.xml=0,0,1;0,1,0;-1.0
tweets106.xml=0,0,1;1,0,0;-1.0
tweets1502.xml=0,0,1;1,0,0;-1.0
tweets235.xml=0,0,1;1,0,0;-1.0
tweets2816.xml=0,0,1;0,1,0;-1.0
tweets872.xml=0,1,0;0,1,0;-1.0
tweets1136.xml=0,0,1;0,1,0;-1.0
tweets1265.xml=1,0,0;1,0,0;-1.0
tweets2579.xml=1,0,0;1,0,0;-1.0
tweets1729.xml=0,1,0;0,1,0;-1.0
tweets1012.xml=1,0,0;1,0,0;-1.0
tweets2834.xml=1,0,0;0,0,1;-1.0
tweets382.xml=0,0,1;0,0,1;-1.0
tweets2326.xml=1,0,0;0,1,0;-1.0
tweets209.xml=0,0,1;0,1,0;-1.0
tweets846.xml=0,1,0;0,1,0;-1.0
tweets975.xml=0,0,1;0,1,0;-1.0
tweets2089.xml=1,0,0;1,0,0;-1.0
tweets1239.xml=1,0,0;0,1,0;-1.0
tweets1876.xml=1,0,0;0,0,1;-1.0
tweets2710.xml=1,0,0;1,0,0;-1.0
tweets722.xml=1,0,0;0,1,0;-1.0
tweets2473.xml=0,1,0;1,0,0;-1.0
tweets356.xml=0,1,0;0,1,0;-1.0
tweets1623.xml=1,0,0;1,0,0;-1.0
tweets485.xml=1,0,0;0,0,1;-1.0
tweets1752.xml=0,1,0;0,1,0;-1.0
tweets1386.xml=0,0,1;0,0,1;-1.0
tweets949.xml=0,0,1;1,0,0;-1.0
tweets2220.xml=0,0,1;1,0,0;-1.0
tweets103.xml=0,0,1;1,0,0;-1.0
tweets1979.xml=1,0,0;0,0,1;-1.0
tweets232.xml=1,0,0;1,0,0;-1.0
tweets2813.xml=0,0,1;1,0,0;-1.0
tweets1133.xml=0,0,1;0,1,0;-1.0
tweets2447.xml=1,0,0;1,0,0;-1.0
tweets1262.xml=1,0,0;1,0,0;-1.0
tweets2576.xml=1,0,0;1,0,0;-1.0
tweets459.xml=0,0,1;1,0,0;-1.0
tweets1726.xml=1,0,0;1,0,0;-1.0
tweets588.xml=0,0,1;1,0,0;-1.0
tweets1489.xml=0,0,1;1,0,0;-1.0
tweets2831.xml=0,0,1;0,0,1;-1.0
tweets2323.xml=1,0,0;0,1,0;-1.0
tweets206.xml=1,0,0;1,0,0;-1.0
tweets843.xml=0,0,1;0,1,0;-1.0
tweets2086.xml=0,1,0;1,0,0;-1.0
tweets972.xml=0,1,0;0,0,1;-1.0
tweets1107.xml=0,0,1;0,0,1;-1.0
tweets1236.xml=0,1,0;0,1,0;-1.0
tweets1873.xml=0,0,1;0,0,1;-1.0
tweets2470.xml=0,1,0;0,1,0;-1.0
tweets353.xml=0,0,1;0,1,0;-1.0
tweets1620.xml=1,0,0;1,0,0;-1.0
tweets482.xml=0,1,0;1,0,0;-1.0
tweets817.xml=0,0,1;0,0,1;-1.0
tweets309.xml=0,0,1;1,0,0;-1.0
tweets946.xml=1,0,0;1,0,0;-1.0
tweets1383.xml=1,0,0;1,0,0;-1.0
tweets2697.xml=0,0,1;0,1,0;-1.0
tweets1847.xml=1,0,0;1,0,0;-1.0
tweets1976.xml=0,1,0;1,0,0;-1.0
tweets2810.xml=0,0,1;0,0,1;-1.0
tweets1130.xml=1,0,0;0,0,1;-1.0
tweets2444.xml=0,0,1;0,0,1;-1.0
tweets2573.xml=0,0,1;1,0,0;-1.0
tweets327.xml=1,0,0;0,1,0;-1.0
tweets2908.xml=0,0,1;1,0,0;-1.0
tweets456.xml=0,0,1;1,0,0;-1.0
tweets1723.xml=0,0,1;1,0,0;-1.0
tweets585.xml=0,0,1;1,0,0;-1.0
tweets1357.xml=0,0,1;0,0,1;-1.0
tweets1486.xml=0,0,1;1,0,0;-1.0
tweets2320.xml=1,0,0;0,0,1;-1.0
tweets203.xml=0,0,1;0,1,0;-1.0
tweets840.xml=1,0,0;0,1,0;-1.0
tweets2083.xml=0,0,1;1,0,0;-1.0
tweets1104.xml=0,1,0;0,1,0;-1.0
tweets2418.xml=0,0,1;0,1,0;-1.0
tweets1233.xml=1,0,0;1,0,0;-1.0
tweets2547.xml=0,0,1;0,0,1;-1.0
tweets1870.xml=0,0,1;1,0,0;-1.0
tweets559.xml=0,0,1;1,0,0;-1.0
tweets350.xml=0,0,1;0,1,0;-1.0
tweets814.xml=0,0,1;0,1,0;-1.0
tweets306.xml=0,0,1;1,0,0;-1.0
tweets943.xml=1,0,0;0,0,1;-1.0
tweets2057.xml=1,0,0;0,0,1;-1.0
tweets1380.xml=0,0,1;0,0,1;-1.0
tweets2694.xml=0,0,1;0,0,1;-1.0
tweets1207.xml=1,0,0;1,0,0;-1.0
tweets1844.xml=0,0,1;0,0,1;-1.0
tweets1973.xml=1,0,0;0,0,1;-1.0
tweets1099.xml=1,0,0;0,1,0;-1.0
tweets2441.xml=0,0,1;0,0,1;-1.0
tweets2570.xml=0,1,0;0,1,0;-1.0
tweets324.xml=1,0,0;0,0,1;-1.0
tweets2905.xml=1,0,0;1,0,0;-1.0
tweets1720.xml=0,0,1;1,0,0;-1.0
tweets453.xml=0,0,1;0,0,1;-1.0
tweets582.xml=0,0,1;0,0,1;-1.0
tweets917.xml=0,0,1;0,0,1;-1.0
tweets1354.xml=0,1,0;0,1,0;-1.0
tweets2668.xml=0,0,1;1,0,0;-1.0
tweets1483.xml=1,0,0;1,0,0;-1.0
tweets2797.xml=0,0,1;0,1,0;-1.0
tweets1818.xml=0,0,1;1,0,0;-1.0
tweets1947.xml=0,1,0;0,0,1;-1.0
tweets200.xml=0,1,0;0,1,0;-1.0
tweets2080.xml=1,0,0;0,1,0;-1.0
tweets1101.xml=0,1,0;0,0,1;-1.0
tweets2415.xml=0,1,0;1,0,0;-1.0
tweets1230.xml=0,0,1;0,1,0;-1.0
tweets2544.xml=1,0,0;1,0,0;-1.0
tweets427.xml=0,1,0;0,1,0;-1.0
tweets2178.xml=1,0,0;1,0,0;-1.0
tweets556.xml=1,0,0;1,0,0;-1.0
tweets1328.xml=0,0,1;0,0,1;-1.0
tweets1457.xml=0,1,0;0,1,0;-1.0
tweets811.xml=1,0,0;0,1,0;-1.0
tweets303.xml=0,1,0;0,0,1;-1.0
tweets2054.xml=1,0,0;1,0,0;-1.0
tweets940.xml=0,0,1;0,0,1;-1.0
tweets2691.xml=1,0,0;1,0,0;-1.0
tweets1204.xml=0,1,0;1,0,0;-1.0
tweets2518.xml=1,0,0;1,0,0;-1.0
tweets1841.xml=1,0,0;1,0,0;-1.0
tweets1970.xml=1,0,0;0,0,1;-1.0
tweets1096.xml=0,0,1;1,0,0;-1.0
tweets321.xml=1,0,0;0,0,1;-1.0
tweets2902.xml=1,0,0;1,0,0;-1.0
tweets450.xml=0,0,1;0,1,0;-1.0
tweets914.xml=0,1,0;0,1,0;-1.0
tweets2028.xml=1,0,0;0,1,0;-1.0
tweets1351.xml=0,0,1;0,1,0;-1.0
tweets2665.xml=0,0,1;1,0,0;-1.0
tweets1480.xml=0,0,1;1,0,0;-1.0
tweets2794.xml=0,0,1;1,0,0;-1.0
tweets1815.xml=1,0,0;0,0,1;-1.0
tweets1944.xml=0,0,1;0,0,1;-1.0
tweets677.xml=0,0,1;0,1,0;-1.0
tweets1578.xml=1,0,0;1,0,0;-1.0
tweets2412.xml=0,0,1;1,0,0;-1.0
tweets2541.xml=1,0,0;1,0,0;-1.0
tweets424.xml=1,0,0;0,0,1;-1.0
tweets2175.xml=0,0,1;1,0,0;-1.0
tweets553.xml=0,0,1;1,0,0;-1.0
tweets1325.xml=0,0,1;0,0,1;-1.0
tweets2639.xml=0,0,1;1,0,0;-1.0
tweets187.xml=0,0,1;0,0,1;-1.0
tweets1454.xml=0,0,1;1,0,0;-1.0
tweets2768.xml=1,0,0;1,0,0;-1.0
tweets1918.xml=0,1,0;0,0,1;-1.0
tweets300.xml=0,0,1;0,1,0;-1.0
tweets2051.xml=1,0,0;0,0,1;-1.0
tweets1201.xml=0,1,0;0,0,1;-1.0
tweets2515.xml=0,0,1;0,0,1;-1.0
tweets2149.xml=0,0,1;1,0,0;-1.0
tweets527.xml=1,0,0;1,0,0;-1.0
tweets2278.xml=0,1,0;1,0,0;-1.0
tweets1093.xml=0,1,0;0,1,0;-1.0
tweets1428.xml=0,1,0;0,1,0;-1.0
tweets1557.xml=1,0,0;1,0,0;-1.0
tweets911.xml=0,0,1;0,0,1;-1.0
tweets2025.xml=1,0,0;0,0,1;-1.0
tweets2662.xml=0,1,0;0,0,1;-1.0
